title,descrpition,Themes,Data Type,Data Sub-type,licence,publisher.name,publisher.mbox,contactPoint.fn,contactPoint.hasPhone,contactPoint.hasEmail,landingPage,temporal range,temporal start,temporal end,spatial,depth,distribution.0.downloadURL,distribution.0.title
HS59 Eastern Bay of Plenty Hydrographic Survey,Significant Bathymetric Features collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Eastern Bay of Plenty between 01-08-2018 and 24-01-2019.,Hydrography,Ancillary observations,Significant Bathymetric Features,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-08-2018-24-01-2019,01-08-2018,24-01-2019,Bay of Plenty,variable,None,HS59 Eastern Bay of Plenty Hydrographic Survey_Hydrography_Ancillary observations_Significant Bathymetric Features
HS59 Eastern Bay of Plenty Hydrographic Survey,Significant Charted Differences collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Eastern Bay of Plenty between 01-08-2018 and 24-01-2019.,Hydrography,Ancillary observations,Significant Charted Differences,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-08-2018-24-01-2019,01-08-2018,24-01-2019,Bay of Plenty,variable,None,HS59 Eastern Bay of Plenty Hydrographic Survey_Hydrography_Ancillary observations_Significant Charted Differences
HS59 Eastern Bay of Plenty Hydrographic Survey,Summary of Sound Velocity Profiles and Temperature data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Eastern Bay of Plenty between 01-08-2018 and 24-01-2019.,Hydrography,Oceanographic observations,Summary of Sound Velocity Profiles and Temperature,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-08-2018-24-01-2019,01-08-2018,24-01-2019,Bay of Plenty,variable,None,HS59 Eastern Bay of Plenty Hydrographic Survey_Hydrography_Oceanographic observations_Summary of Sound Velocity Profiles and Temperature
HS59 Eastern Bay of Plenty Hydrographic Survey,Surface Sound Velocity data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Eastern Bay of Plenty between 01-08-2018 and 24-01-2019.,Hydrography,Oceanographic observations,Surface Sound Velocity Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-08-2018-24-01-2019,01-08-2018,24-01-2019,Bay of Plenty,variable,None,HS59 Eastern Bay of Plenty Hydrographic Survey_Hydrography_Oceanographic observations_Surface Sound Velocity Data
HS59 Eastern Bay of Plenty Hydrographic Survey,Survey Area Information collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Eastern Bay of Plenty between 01-08-2018 and 24-01-2019.,Survey,Miscellaneous,Survey Area Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-08-2018-24-01-2019,01-08-2018,24-01-2019,Bay of Plenty,variable,None,HS59 Eastern Bay of Plenty Hydrographic Survey_Survey_Miscellaneous_Survey Area Information
HS59 Eastern Bay of Plenty Hydrographic Survey,Tide data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Eastern Bay of Plenty between 01-08-2018 and 24-01-2019.,Hydrography,Sea level,Tide data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-08-2018-24-01-2019,01-08-2018,24-01-2019,Bay of Plenty,variable,None,HS59 Eastern Bay of Plenty Hydrographic Survey_Hydrography_Sea level_Tide data
HS59 Eastern Bay of Plenty Hydrographic Survey,Wrecks & Obstructions data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Eastern Bay of Plenty between 01-08-2018 and 24-01-2019.,Infrastructure,Hazards,Wrecks and Obstructions Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-08-2018-24-01-2019,01-08-2018,24-01-2019,Bay of Plenty,variable,None,HS59 Eastern Bay of Plenty Hydrographic Survey_Infrastructure_Hazards_Wrecks and Obstructions Data
HS58 Fiordland Hydrographic Survey - Dusky Sound,Aids to Navigation Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Ancillary observations,Aids to Navigation Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Survey_Ancillary observations_Aids to Navigation Data
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Aids to Navigation Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Ancillary observations,Aids to Navigation Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Survey_Ancillary observations_Aids to Navigation Data
HS58 Fiordland Hydrographic Survey - Dusky Sound,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Survey_Data Pack_Calibrations Data
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Survey_Data Pack_Calibrations Data
HS58 Fiordland Hydrographic Survey - Dusky Sound,Coastal Imagery collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Sea level,Coastal Imagery,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Survey_Sea level_Coastal Imagery
HS58 Fiordland Hydrographic Survey - Dusky Sound,Coastline collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Sea level,Coastline,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Hydrography_Sea level_Coastline
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Coastline collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Sea level,Coastline,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Hydrography_Sea level_Coastline
HS58 Fiordland Hydrographic Survey - Dusky Sound,Geodetic Data Pack collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Geodetic,Geodetic Data Pack,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Survey_Geodetic_Geodetic Data Pack
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Geodetic Data Pack collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Geodetic,Geodetic Data Pack,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Survey_Geodetic_Geodetic Data Pack
HS58 Fiordland Hydrographic Survey - Dusky Sound,Ground Sampling collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Ancillary observations,Ground Sampling,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Hydrography_Ancillary observations_Ground Sampling
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Ground Sampling collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Ancillary observations,Ground Sampling,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Hydrography_Ancillary observations_Ground Sampling
HS58 Fiordland Hydrographic Survey - Dusky Sound,Navigation and Motion Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Navigation,Navigation and Motion Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Survey_Navigation_Navigation and Motion Data
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Navigation and Motion Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Navigation,Navigation and Motion Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Survey_Navigation_Navigation and Motion Data
HS58 Fiordland Hydrographic Survey - Dusky Sound,Overfalls Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Ancillary observations,Overfalls Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Hydrography_Ancillary observations_Overfalls Data
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Overfalls Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Ancillary observations,Overfalls Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Hydrography_Ancillary observations_Overfalls Data
HS58 Fiordland Hydrographic Survey - Dusky Sound,Photographs collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Ancillary observations,Photographs,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Survey_Ancillary observations_Photographs
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Photographs collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Ancillary observations,Photographs,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Survey_Ancillary observations_Photographs
HS58 Fiordland Hydrographic Survey - Dusky Sound,Processed Backscatter Mosaic collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Seafloor reflectance/ backscatter,Processed Backscatter Mosaic,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Hydrography_Seafloor reflectance/ backscatter_Processed Backscatter Mosaic
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Processed Backscatter Mosaic collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Seafloor reflectance/ backscatter,Processed Backscatter Mosaic,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Hydrography_Seafloor reflectance/ backscatter_Processed Backscatter Mosaic
HS58 Fiordland Hydrographic Survey - Dusky Sound,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Hydrography_Bathymetry_Processed Bathymetry
HS58 Fiordland Hydrographic Survey - Dusky Sound,Processed Elevation collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Elevation,Processed Elevation,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Survey_Elevation_Processed Elevation
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Processed Elevation collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Survey,Elevation,Processed Elevation,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Survey_Elevation_Processed Elevation
HS58 Fiordland Hydrographic Survey - Dusky Sound,Processed Gridded Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Bathymetry,Processed Gridded Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Hydrography_Bathymetry_Processed Gridded Bathymetry
HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds,Processed Gridded Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Bathymetry,Processed Gridded Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Doubtful & Thompson Sounds,variable,None,HS58 Fiordland Hydrographic Survey - Doubtful & Thompson Sounds_Hydrography_Bathymetry_Processed Gridded Bathymetry
HS58 Fiordland Hydrographic Survey - Dusky Sound,Processed Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in Fiordland between 11-02-2019 and 27-03-2019.,Hydrography,Oceanographic observations,Processed Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-02-2019-27-03-2019,11-02-2019,27-03-2019,Fiordland- Dusky Sound,variable,None,HS58 Fiordland Hydrographic Survey - Dusky Sound_Hydrography_Oceanographic observations_Processed Sound Velocity Profiles
