title,description,theme,data type,data subtype,identifier,licence,keywords,issued,modified,publisher.name,publisher.mbox,contactPoint.fn,contactPoint.hasPhone,contactPoint.hasEmail,landingPage,updateFrequency,temporal,spatial,distribution.0.downloadURL,distribution.0.title,distribution.0.description,distribution.0.format,distribution.0.size,distribution.1.downloadURL,distribution.1.title,distribution.1.description,distribution.1.format,distribution.1.size,distribution.2.downloadURL,distribution.2.title,distribution.2.description,distribution.2.format,distribution.2.size,distribution.3.downloadURL,distribution.3.title,distribution.3.description,distribution.3.format,distribution.3.size,distribution.4.downloadURL,distribution.4.title,distribution.4.description,distribution.4.format
"Boat Cove, Raoul Island, Sea Level Data 2017","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2017-01-01/2017-12-31,"{""type""  : ""Point"" : ""coordinates"" : [182.1054, -29.2803]}",http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/2017/41/,"Boat Cove, Raoul Island Sea Level Data 2017 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/2017/40/,"Boat Cove, Raoul Island Sea Level Data 2017 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/RBCT_map.jpg,"Boat Cove, Raoul Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/RBCT_photo.jpg,"Boat Cove, Raoul Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/RBCT_readme.TXT,"Boat Cove, Raoul Island site information",,TXT
"Boat Cove, Raoul Island, Sea Level Data 2018","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2018-01-01/2018-12-31,"{""type""  : ""Point"" : ""coordinates"" : [182.1054, -29.2803]}",http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/2018/41/,"Boat Cove, Raoul Island Sea Level Data 2018 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/2018/40/,"Boat Cove, Raoul Island Sea Level Data 2018 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/RBCT_map.jpg,"Boat Cove, Raoul Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/RBCT_photo.jpg,"Boat Cove, Raoul Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/RBCT_readme.TXT,"Boat Cove, Raoul Island site information",,TXT
"Boat Cove, Raoul Island, Sea Level Data 2019","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2019-01-01/2019-12-31,"{""type""  : ""Point"" : ""coordinates"" : [182.1054, -29.2803]}",http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/2019/41/,"Boat Cove, Raoul Island Sea Level Data 2019 - Sensor 41",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/2019/40/,"Boat Cove, Raoul Island Sea Level Data 2019 - Sensor 40",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/RBCT_map.jpg,"Boat Cove, Raoul Island Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/RBCT_photo.jpg,"Boat Cove, Raoul Island monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/RBCT/RBCT_readme.TXT,"Boat Cove, Raoul Island site information",,TXT
"Cape Roberts, Antarctica, Sea Level Data 2007","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2007-01-01/2007-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2007/00/,"Cape Roberts, Antarctica Sea Level Data 2007",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2008","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2008-01-01/2008-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2008/00/,"Cape Roberts, Antarctica Sea Level Data 2008",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2009","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2009-01-01/2009-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2009/00/,"Cape Roberts, Antarctica Sea Level Data 2009",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2010","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2010-01-01/2010-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2010/00/,"Cape Roberts, Antarctica Sea Level Data 2010",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2011","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2011-01-01/2011-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2011/00/,"Cape Roberts, Antarctica Sea Level Data 2011",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2012","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2012-01-01/2012-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2012/00/,"Cape Roberts, Antarctica Sea Level Data 2012",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2013","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2013-01-01/2013-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2013/00/,"Cape Roberts, Antarctica Sea Level Data 2013",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2014","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2014-01-01/2014-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2014/00/,"Cape Roberts, Antarctica Sea Level Data 2014",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2015","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2015-01-01/2015-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2015/00/,"Cape Roberts, Antarctica Sea Level Data 2015",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2016","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2016-01-01/2016-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2016/00/,"Cape Roberts, Antarctica Sea Level Data 2016",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2017","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2017-01-01/2017-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2017/00/,"Cape Roberts, Antarctica Sea Level Data 2017",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
"Cape Roberts, Antarctica, Sea Level Data 2018","Sea level data recorded at the monitoring sites is available for download.   The primary purpose of the network is to upgrade and improve New Zealand's response to tsunami hazards. However, the data generated can also be used for other purposes.  The zipped data file contain data for each day, with readings at one minute intervals.",Hydrography,Sea level,Sea Level Data,,https://creativecommons.org/licenses/by/4.0,"Hydrography,Sea level,Sea Level Data,LINZ",,,Land Information New Zealand,hydro@linz.govt.nz,James Ford,+64 4 473 4182,jford@linz.govt.nz,https://www.linz.govt.nz/sea/tides/sea-level-data/sea-level-data-downloads,Daily,2018-01-01/2018-12-31,"{""type""  : ""Point"" : ""coordinates"" : [163.1912, -77.0339]}",http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/2018/00/,"Cape Roberts, Antarctica Sea Level Data 2018",,ZIP,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_map.jpg,"Cape Roberts, Antarctica Map",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_photo.jpg,"Cape Roberts, Antarctica monitoring site",,JPG,,http://apps.linz.govt.nz/ftp/sea_level_data/ROBT/ROBT_readme.TXT,"Cape Roberts, Antarctica site information",,TXT,,,,,
